CHEM_ID	LIB_ID	COMP_ID	CHRO_LIB_ENTRY_ID	SUPER_PATHWAY	SUB_PATHWAY	PATHWAY_SORTORDER	TYPE	INCHIKEY	SMILES	CHEMICAL_NAME	PLOT_NAME	CAS	CHEMSPIDER	HMDB	KEGG	PUBCHEM	PLATFORM
100002199	209	62919	220775	Lipid	"Fatty Acid, Dicarboxylate"	1712	NAMED	LGDMAFABHAIORE-DUXPYHPUSA-N	O=C(O)CCCCCC/C=C/CCCC(O)=O	tridecenedioate (C13:1-DC)*	tridecenedioate (C13:1-DC)*						Neg
100002537	305	40062	207371	Lipid	"Fatty Acid, Dicarboxylate"	1686	NAMED	WXSKVKPSMAHCSG-UHFFFAOYSA-N	OC(C(O)=O)CC(C(O)=O)=O	4-hydroxy-2-oxoglutaric acid	4-hydroxy-2-oxoglutaric acid	1187-99-1	579	HMDB0002070	C01127	599	Polar
100002951	209	39831	141952	Lipid	"Fatty Acid, Dicarboxylate"	1724	NAMED	JJOJFIHJIRWASH-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCCCC(O)=O	eicosanedioate (C20-DC)	eicosanedioate (C20-DC)	2424-92-2	68030			75502	Neg
100002952	209	39837	141956	Lipid	"Fatty Acid, Dicarboxylate"	1726	NAMED	DGXRZJSPDXZJFG-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCCCCCCC(O)=O	docosadioate (C22-DC)	docosadioate (C22-DC)	505-56-6	214170		C14240	7641	Neg
100004396	305	62069	218878	Lipid	"Fatty Acid, Dicarboxylate"	1690	NAMED	YVOMYDHIQVMMTA-UHFFFAOYSA-N	OC(CC(O)=O)CCC(O)=O	3-hydroxyadipate	3-hydroxyadipate		133894	HMDB0000345		151913	Polar
100010834	305	54676	180875	Lipid	"Fatty Acid, Dicarboxylate"	1684	NAMED	XJMMNTGIMDZPMU-UHFFFAOYSA-N	OC(CC(CC(O)=O)C)=O	3-methylglutarate/2-methylglutarate	3-methylglutarate/2-methylglutarate			"HMDB0000422,HMDB0000752"		"12284,12046"	Polar
100019794	209	62277	219248	Lipid	"Fatty Acid, Dicarboxylate"	1728	NAMED	OZOJARPUDFLESM-UHFFFAOYSA-N	CCC(O)C1=C(C)C(C(O)=O)=C(CCC(O)=O)O1	hydroxy-CMPF*	hydroxy-CMPF*						Neg
100019972	209	61864	218581	Lipid	"Fatty Acid, Dicarboxylate"	1710	NAMED	OHCMUMNQAHNIEP-HNQUOIGGSA-N	OC(CCC/C=C/CCCCCC(O)=O)=O	dodecenedioate (C12:1-DC)*	dodecenedioate (C12:1-DC)*			HMDB0000933		5283028	Neg
100019975	209	61862	218579	Lipid	"Fatty Acid, Dicarboxylate"	1718	NAMED	IWTMSCUHCJHPPR-ACCUITESSA-N	O=C(O)CCCCCCCCCCCC/C=C/C(O)=O	hexadecenedioate (C16:1-DC)*	hexadecenedioate (C16:1-DC)*						Neg
100019978	209	61861	218578	Lipid	"Fatty Acid, Dicarboxylate"	1721	NAMED	YDPSQMGOAILWPE-FYWRMAATSA-N	O=C(O)CCCCCCCCCCCCCC/C=C/C(O)=O	octadecenedioate (C18:1-DC)	octadecenedioate (C18:1-DC)					9543674	Neg
100019981	305	61866	218583	Lipid	"Fatty Acid, Dicarboxylate"	1696	NAMED	OXQWBLJQOBXJPM-DUXPYHPUSA-N	OC(CCC/C=C/C(O)=O)=O	heptenedioate (C7:1-DC)*	heptenedioate (C7:1-DC)*						Polar
100019982	209	61860	218580	Lipid	"Fatty Acid, Dicarboxylate"	1722	NAMED	ZKQNWTGXRAIVGG-PXELCPQFSA-N	O=C(O)CCCCCCCCCCCC/C=C/C=C/C(O)=O	octadecadienedioate (C18:2-DC)*	octadecadienedioate (C18:2-DC)*						Neg
100020004	209	61871	218621	Lipid	"Fatty Acid, Dicarboxylate"	1729	NAMED	RIJDKRLRDVBUHJ-UHFFFAOYSA-N	OC(C1=C(CCC(O)=O)OC(CCCCC)=C1C)=O	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**	3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**		168762	HMDB0061643		194501	Neg
100020378	209	63357	222415	Lipid	"Fatty Acid, Dicarboxylate"	1731	NAMED	LPIOYESQKJFWPQ-UHFFFAOYSA-N	OC(C(O)=O)CCCCCCCC(O)=O	2-hydroxysebacate	2-hydroxysebacate	103963-71-9	113866	HMDB0000424		128458	Neg
100020478	209	62276	219247	Lipid	"Fatty Acid, Dicarboxylate"	1711	NAMED	QHRHXXRXWDTFLI-HZJYTTRNSA-N	CCCCC/C=C\C/C=C\CC(O)=O	dodecadienoate (12:2)*	dodecadienoate (12:2)*					25480	Neg
100021100	209	62918	220774	Lipid	"Fatty Acid, Dicarboxylate"	1716	NAMED	MUFSRLVOUKHPIZ-OVYZBVKCSA-N	O=C(O)CCC/C=C\C/C=C\CCCCC(O)=O	tetradecadienedioate (C14:2-DC)*	tetradecadienedioate (C14:2-DC)*					86018718	Neg
100021105	209	62923	220779	Lipid	"Fatty Acid, Dicarboxylate"	1725	NAMED	NZLFRLCYQVOISV-IWQZZHSRSA-N	OC(CCCCCCCCC/C=C\CCCCCCCC(O)=O)=O	eicosenedioate (C20:1-DC)*	eicosenedioate (C20:1-DC)*						Neg
100021374	209	63191	221986	Lipid	"Fatty Acid, Dicarboxylate"	1715	NAMED	JUODHHFNSQAXKF-UHFFFAOYSA-N	CCCCCC(CCCC(O)=O)CCCC(O)=O	branched chain 14:0 dicarboxylic acid**	branched chain 14:0 dicarboxylic acid**						Neg
100021711	305	63685	223111	Lipid	"Fatty Acid, Dicarboxylate"	1704	NAMED	FRWVXIATCBRYHA-KPMZXABDSA-N	OC(/C=C/C=C/CCCCC(O)=O)=O	decadienedioic acid (C10:2-DC)**	decadienedioic acid (C10:2-DC)**					17789717	Polar
62	209	38395	143675	Lipid	"Fatty Acid, Dihydroxy"	2052	NAMED	CQSLTKIXAJTQGA-FLIBITNWSA-N	CCCCCC(C(C/C=C\CCCCCCCC(O)=O)O)O	"12,13-DiHOME"	"12,13-DiHOME"	263399-35-5	8412123	HMDB0004705	C14829	10236635	Neg
179	209	38399	143740	Lipid	"Fatty Acid, Dihydroxy"	2053	NAMED	XEBKSQSGNGRGDW-YFHOEESVSA-N	CCCCC/C=C\CC(C(CCCCCCCC(O)=O)O)O	"9,10-DiHOME"	"9,10-DiHOME"	263399-34-4	8142232	HMDB0004704	C14828	9966640	Neg
100001730	305	62952	220827	Lipid	"Fatty Acid, Dihydroxy"	2059	NAMED	DZAIOXUZHHTJKN-UHFFFAOYSA-N	O=C(CC(CO)O)O	"3,4-dihydroxybutyrate"	"3,4-dihydroxybutyrate"	51267-44-8		HMDB0000337		150929	Polar
100002284	305	62950	220825	Lipid	"Fatty Acid, Dihydroxy"	2055	NAMED	LOUGYXZSURQALL-GBXIJSLDSA-N	C[C@@H](O)[C@H](O)C(O)=O	"2S,3R-dihydroxybutyrate"	"2S,3R-dihydroxybutyrate"	5057-93-2	9139682	HMDB0002453		10964471	Polar
100002367	305	63109	221751	Lipid	"Fatty Acid, Dihydroxy"	2056	NAMED	LOUGYXZSURQALL-PWNYCUMCSA-N	OC([C@H](O)[C@H](O)C)=O	"2R,3R-dihydroxybutyrate"	"2R,3R-dihydroxybutyrate"	759-06-8	17215960	HMDB0000498		13120901	Polar
1239	209	17945	126830	Lipid	"Fatty Acid, Monohydroxy"	1993	NAMED	KIHBGTRZFAVZRV-QGZVFWFLSA-N	OC([C@H](O)CCCCCCCCCCCCCCCC)=O	2-hydroxystearate	2-hydroxystearate	629-22-1	62625	HMDB0062549	"C03042,C03045"	"439887,439885,69417"	Neg
100000743	209	22036	126061	Lipid	"Fatty Acid, Monohydroxy"	1982	NAMED	JKRDADVRIYVCCY-UHFFFAOYSA-N	O=C(C(CCCCCC)O)O	2-hydroxyoctanoate	2-hydroxyoctanoate	617-73-2	84994	HMDB0002264		"94180,6995013,5312860"	Neg
100000773	209	22001	126860	Lipid	"Fatty Acid, Monohydroxy"	2002	NAMED	NDPLAKGOSZHTPH-UHFFFAOYSA-N	OC(CC(O)=O)CCCCC	3-hydroxyoctanoate	3-hydroxyoctanoate	88930-08-9	24791	HMDB0001954	C20793	26613	Neg
100000882	209	21158	152464	Lipid	"Fatty Acid, Monohydroxy"	2008	NAMED	ATRNZOYKSNPPBF-UHFFFAOYSA-N	CCCCCCCCCCCC(O)CC(O)=O	3-hydroxymyristate	3-hydroxymyristate	3422-31-9	15252	HMDB0061656		16064	Neg
100000997	209	22053	123301	Lipid	"Fatty Acid, Monohydroxy"	2004	NAMED	FYSSBMZUBSBFJL-UHFFFAOYSA-N	OC(CC(O)=O)CCCCCCC	3-hydroxydecanoate	3-hydroxydecanoate	5561-87-5	24790	HMDB0002203		26612	Neg
100001112	209	32457	151499	Lipid	"Fatty Acid, Monohydroxy"	2007	NAMED	MUCMKTPAZLSKTL-UHFFFAOYSA-N	OC(CC(CCCCCCCCC)O)=O	3-hydroxylaurate	3-hydroxylaurate	53941-38-1	85026	HMDB0000387		94216	Neg
100001145	209	31943	125798	Lipid	"Fatty Acid, Monohydroxy"	2006	NAMED	OQYZCCKCJQWHIE-UHFFFAOYSA-N	OC(CC(O)CCCCCCC(O)=O)=O	3-hydroxysebacate	3-hydroxysebacate	73141-46-5	2285525	HMDB0000350		3017884	Neg
100001579	209	35675	128275	Lipid	"Fatty Acid, Monohydroxy"	1990	NAMED	JGHSBPIZNUXPLA-UHFFFAOYSA-N	O=C(O)C(O)CCCCCCCCCCCCCC	2-hydroxypalmitate	2-hydroxypalmitate	764-67-0	83805	HMDB0031057		"12575964,92836,11065598"	Neg
100001723	209	37073	127601	Lipid	"Fatty Acid, Monohydroxy"	1980	NAMED	NYHNVHGFPZAZGA-UHFFFAOYSA-N	O=C(C(CCCC)O)O	alpha-hydroxycaproate	alpha-hydroxycaproate	6064-63-7	90191	HMDB0001624		99824	Neg
100002196	209	37752	145686	Lipid	"Fatty Acid, Monohydroxy"	2036	NAMED	HNICUWMFWZBIFP-IRQZEAMPSA-N	OC(CCCCCCC/C=C\C=C\[C@H](CCCCC)O)=O	13-HODE + 9-HODE	13-HODE + 9-HODE			"HMDB0004670,HMDB0004667"	"C14767,C14762"	"5312830,5282945,1424,5282947,5282944"	Neg
100002953	209	39609	141922	Lipid	"Fatty Acid, Monohydroxy"	2032	NAMED	UGAGPNKCDRTDHP-UHFFFAOYSA-N	OC(CCCCCCCCCCCCCCCO)=O	16-hydroxypalmitate	16-hydroxypalmitate	506-13-8	10034	HMDB0006294	C18218	10466	Neg
100004089	209	42489	144357	Lipid	"Fatty Acid, Monohydroxy"	1984	NAMED	GHPVDCPCKSNJDR-UHFFFAOYSA-N	OC(C(O)=O)CCCCCCCC	2-hydroxydecanoate	2-hydroxydecanoate	5393-81-7	20195	HMDB0094656		21488	Neg
100005834	209	47120	149393	Lipid	"Fatty Acid, Monohydroxy"	2024	NAMED	RKHXDCVAPIMDMG-UHFFFAOYSA-N	OC(CCCCCCCC(O)=O)CCCCCCCCC	9-hydroxystearate	9-hydroxystearate	25498-28-6	7844595	HMDB0061661		9570127	Neg
100006367	305	53230	179403	Lipid	"Fatty Acid, Monohydroxy"	2001	NAMED	HPMGFDVTYHWBAG-UHFFFAOYSA-N	CCCC(O)CC(O)=O	3-hydroxyhexanoate	3-hydroxyhexanoate	10191-24-9	133518	"HMDB0061652,HMDB0010718"		151492	Polar
100008934	209	52916	166016	Lipid	"Fatty Acid, Monohydroxy"	1988	NAMED	YDZIJQXINJLRLL-UHFFFAOYSA-N	OC(C(O)CCCCCCCCCC)=O	2-hydroxylaurate	2-hydroxylaurate	2984-55-6	88259			97783	Neg
100015638	209	61698	217999	Lipid	"Fatty Acid, Monohydroxy"	1998	NAMED	UFOOFOUFKSIFCD-KTKRTIGZSA-N	OC(C(O)=O)CCCCCCCCCCCC/C=C\CCCCCCCC	2-hydroxynervonate*	2-hydroxynervonate*		4472208			5312783	Neg
100019966	209	61843	218451	Lipid	"Fatty Acid, Monohydroxy"	2012	NAMED	MFBDGGFIQVOLTJ-MDZDMXLPSA-N	CCCCCCCC/C=C/CCCCCC(O)CC(O)=O	3-hydroxyoleate*	3-hydroxyoleate*						Neg
100001322	209	57709	212497	Peptide	Fibrinogen Cleavage Peptide	1174	NAMED	JWICNZAGYSIBAR-UHFFFAOYSA-N	O=C(NC(CC(C)C)C(NC(C)C(NC(CCC(O)=O)C(NCC(NCC(NCC(NC(C(C)C)C(NC(CCCNC(N)=N)C(O)=O)=O)=O)=O)=O)=O)=O)=O)C(CC1=CC=CC=C1)NC(C(CC(O)=O)NC(CNC(C(CCC(O)=O)NC(CNC(C(CO)NC(C(CC(O)=O)NC(C(C)N)=O)=O)=O)=O)=O)=O)=O	fibrinopeptide A*	fibrinopeptide A*	25422-31-5	14654187			25081464	Neg
100001323	209	31548	147074	Peptide	Fibrinogen Cleavage Peptide	1182	NAMED	JAMFMQAPZKXSKC-UHFFFAOYSA-N	O=C(NC(CC(C)C)C(NC(C)C(NC(CCC(O)=O)C(NCC(NCC(NCC(NC(C(C)C)C(NC(CCCNC(N)=N)C(O)=O)=O)=O)=O)=O)=O)=O)=O)C(CC1=CC=CC=C1)NC(C(CC(O)=O)NC(CNC(C(CCC(O)=O)NC(CNC(C(CO)NC(C(CC(O)=O)N)=O)=O)=O)=O)=O)=O	"fibrinopeptide A, des-ala(1)*"	"fibrinopeptide A, des-ala(1)*"		21403111			132993922	Neg
100001324	209	57712	212501	Peptide	Fibrinogen Cleavage Peptide	1183	NAMED	DROFZMGQYLJNLQ-UHFFFAOYSA-N	O=C(NC(CC(C)C)C(NC(C)C(NC(CCC(O)=O)C(NCC(NCC(NCC(NC(C(C)C)C(NC(CCCNC(N)=N)C(O)=O)=O)=O)=O)=O)=O)=O)=O)C(CC1=CC=CC=C1)NC(C(CC(O)=O)NC(CNC(C(CCC(O)=O)NC(CNC(C(COP(O)(O)=O)NC(C(CC(O)=O)NC(C(C)N)=O)=O)=O)=O)=O)=O)=O	"fibrinopeptide A, phosphono-ser(3)*"	"fibrinopeptide A, phosphono-ser(3)*"	886023-52-5	21403112			132993923	Neg
100020908	209	62813	220443	Peptide	Fibrinogen Cleavage Peptide	1197	NAMED	CCYANGYMJWBLQM-UHFFFAOYSA-N	OC(C(C)NC(C(CO)NC(C(CC1=CC=CC=C1)NC(C(CC2=CC=CC=C2)NC(CNC(C(CCC(O)=O)NC(C(CCC(O)=O)NC(C(CC(N)=O)NC(C(CC(O)=O)NC(C(CC(N)=O)NC(C(C(C)C)NC(CNC(C(CC3)NC3=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O	fibrinopeptide B (1-13)**	fibrinopeptide B (1-13)**						Neg
338	305	587	147098	Xenobiotics	Food Component/Plant	4834	NAMED	RGHNJXZEOKUKBD-SQOUGZDYSA-N	OC([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)=O	gluconate	gluconate	527-07-1	10240	HMDB0000625	C00257	"10690,3085666"	Polar
466	209	598	143837	Xenobiotics	Food Component/Plant	5029	NAMED	RLCKHJSFHOZMDR-UHFFFAOYSA-N	CC(CCCC(CCCC(CCCC(C)C)C)C)CC(O)=O	phytanate	phytanate	14721-66-5	10140204	HMDB0000801	C01607	26840	Neg
1104	400	1584	155418	Xenobiotics	Food Component/Plant	4993	NAMED	KTHADMDGDNYQRX-UHFFFAOYSA-N	O=C(OC)CC1=CNC2=C1C=CC=C2	methyl indole-3-acetate	methyl indole-3-acetate	1912-33-0	67279	HMDB0029738		74706	Pos Early
100000295	209	15336	123251	Xenobiotics	Food Component/Plant	5103	NAMED	FEWJPZIEWOKRBE-JCYAYHJZSA-N	OC([C@H](O)[C@@H](O)C(O)=O)=O	tartarate	tartarate	"87-69-4,6106-24-7"	852	"HMDB0000956,HMDB0062642"	"C00552,C02107,C00898"	"444305,875"	Neg
100000409	305	15667	152132	Xenobiotics	Food Component/Plant	4809	NAMED	BITYXLXUCSKTJS-UHFFFAOYSA-N	OC(CC(O)=O)(C(C)C)C(O)=O	2-isopropylmalate	2-isopropylmalate	3237-44-3	76	HMDB0000402	C02504	77	Polar
100000442	305	18335	146498	Xenobiotics	Food Component/Plant	4934	NAMED	AAWZDTNXLSGCEK-WYWMIBKRSA-N	O[C@@]1([C@](O)(C[C@@](C(O)=O)(C[C@]1(O)[H])O)[H])[H]	quinate	quinate	77-95-2	10246715	HMDB0003072	C00296	6508	Polar
100000765	209	22177	128187	Xenobiotics	Food Component/Plant	4776	NAMED	JOOXCMJARBKPKM-UHFFFAOYSA-N	CC(CCC(O)=O)=O	levulinate (4-oxovalerate)	levulinate (4-oxovalerate)	123-76-2	11091	HMDB0000720		11579	Neg
100000840	209	20693	143841	Xenobiotics	Food Component/Plant	5236	NAMED	ROBFUDYVXSDBQM-UHFFFAOYSA-N	O=C(C(O)C(O)=O)O	tartronate (hydroxymalonate)	tartronate (hydroxymalonate)	80-69-3	44	HMDB0035227	C02287	45	Neg
100000846	305	20699	146508	Xenobiotics	Food Component/Plant	4924	NAMED	UNXHWFMMPAWVPI-UHFFFAOYSA-N	OCC(O)C(CO)O	erythritol	erythritol	149-32-6	13835932	HMDB0002994	C00503	222285	Polar
100000852	305	20705	146916	Xenobiotics	Food Component/Plant	4950	NAMED	YPZMPEPLWKRVLD-UHFFFAOYSA-N	OC(C(O)C(O)C=O)C(O)C(O)CO	glucoheptose	glucoheptose	62475-58-5	20000338			76599	Polar
100000861	400	21132	155745	Xenobiotics	Food Component/Plant	4802	NAMED	GGOZGYRTNQBSSA-UHFFFAOYSA-N	OC1=NC=CC=C1O	"2,3-dihydroxypyridine"	"2,3-dihydroxypyridine"	16867-04-2	26153			28115	Pos Early
100000870	209	21151	124899	Xenobiotics	Food Component/Plant	5071	NAMED	CVHZOJJKTDOEJC-UHFFFAOYSA-N	O=S(C1=CC=CC=C1C2=O)(N2)=O	saccharin	saccharin	81-07-2	4959	HMDB0029723	C12283	5143	Neg
100001086	209	31536	125774	Xenobiotics	Food Component/Plant	4997	NAMED	KSPQDMRTZZYQLM-UHFFFAOYSA-N	O=C(NCC(O)=O)C1=CC=CO1	N-(2-furoyl)glycine	N-(2-furoyl)glycine	"5657-19-2,5657-19-2"	20549	HMDB0000439		21863	Neg
100001267	402	33935	158580	Xenobiotics	Food Component/Plant	5035	NAMED	MXXWOMGUGJBKIW-YPCIICBESA-N	O=C(N1CCCCC1)/C=C/C=C/C2=CC(OCO3)=C3C=C2	piperine	piperine	94-62-2	553590	HMDB0029377	C03882	638024	Pos Late
100001296	400	34384	156088	Xenobiotics	Food Component/Plant	5093	NAMED	CMUNUTVVOOHQPW-LURJTMIESA-N	C[N+]1(C)[C@H]([C@@]([O-])=O)CCC1	stachydrine	stachydrine	4136-37-2	103115	HMDB0004827	C10172	115244	Pos Early
100001411	400	35101	156136	Xenobiotics	Food Component/Plant	4857	NAMED	KMXXSJLYVJEBHI-UHFFFAOYSA-N	OC(CCNC(N)=N)=O	beta-guanidinopropanoate	beta-guanidinopropanoate	353-09-3	61020	HMDB0013222	C03065	67701	Pos Early
100001550	400	33009	155996	Xenobiotics	Food Component/Plant	4962	NAMED	XULZWQRXYTVUTE-ZETCQYMHSA-N	C[N+]1(C)[C@@H](CCCC1)[C@]([O-])=O	homostachydrine*	homostachydrine*	1195-94-4	390180	HMDB0033433	C08283	441447	Pos Early
100001757	209	36095	144225	Xenobiotics	Food Component/Plant	5107	NAMED	NODSEPOUFZPJEQ-UHFFFAOYSA-N	CC(C)C1=CC=C(C)C=C1OS(=O)(O)=O	thymol sulfate	thymol sulfate	89-83-8	10709958	HMDB0062720	C09908	12456386	Neg
100001767	209	48428	155071	Xenobiotics	Food Component/Plant	5147	NAMED	VTYFITADLSVOAS-UHFFFAOYSA-N	NC(C(O)=O)CCCCN1C(C=O)=CC=C1CO	pyrraline	pyrraline	74509-14-1	19980286	HMDB0033143	C21013	14274616	Neg
100001868	209	37181	144354	Xenobiotics	Food Component/Plant	5118	NAMED	KFDHKOFCRYUXLA-UHFFFAOYSA-N	C=CCC1=CC=C(OS(=O)(O)=O)C=C1	4-allylphenol sulfate	4-allylphenol sulfate					66633409	Neg
100002154	400	37459	156384	Xenobiotics	Food Component/Plant	4922	NAMED	SSISHJJTAXXQAX-UHFFFAOYSA-N	S=C1NC(CC(C([O-])=O)[N+](C)(C)C)=CN1	ergothioneine	ergothioneine	58511-63-0	2297320	HMDB0003045	C05570	5351619	Pos Early
100002253	209	38637	141886	Xenobiotics	Food Component/Plant	4882	NAMED	YAADMLWHGMUGQL-VOTSOKGWSA-N	O=C(NCC(O)=O)/C=C/C1=CC=CC=C1	cinnamoylglycine	cinnamoylglycine	16534-24-0	618829	HMDB0011621		709625	Neg
100002417	305	38276	152194	Xenobiotics	Food Component/Plant	4801	NAMED	JTEYKUFKXGDTEU-UHFFFAOYSA-N	OC(C(O)C(C)(O)C)=O	"2,3-dihydroxyisovalerate"	"2,3-dihydroxyisovalerate"	1756-18-9	657	HMDB0012141	C04039	677	Polar
100002455	209	38313	141854	Xenobiotics	Food Component/Plant	4941	NAMED	SKCKOFZKJLZSFA-UHFFFAOYSA-N	CC(O)C(O)C(O)C(O)CO	fucitol	fucitol	13074-06-1	3311			445724	Neg
100003429	209	40478	143877	Xenobiotics	Food Component/Plant	4921	NAMED	UXOJWGSGKUYMIA-UHFFFAOYSA-N	OC1=CC(OC2)=C(C=C1)CC2C3=CC=C(OS(=O)(O)=O)C=C3	equol sulfate	equol sulfate		23936050				Neg
100003473	400	41494	156849	Xenobiotics	Food Component/Plant	4845	NAMED	XUHLIQGRKRUKPH-ITZCMCNPSA-N	C=CCS(C[C@H](N)C(O)=O)=O	alliin	alliin	556-27-4	78760	HMDB0033592	C08265	87310	Pos Early
100003695	305	62864	220652	Xenobiotics	Food Component/Plant	4988	NAMED	RGHNJXZEOKUKBD-MBMOQRBOSA-N	O=C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O	mannonate*	mannonate*	642-99-9	2496757			3246006	Polar
100003823	400	42561	156923	Xenobiotics	Food Component/Plant	4821	NAMED	SGZFJWQQBHYNNF-UHFFFAOYSA-N	O=C(N1)C(O)C2=C1C=CC=C2	3-hydroxyindolin-2-one	3-hydroxyindolin-2-one	61-71-2	5872		C11130	6097	Pos Early
100004211	209	43338	150390	Xenobiotics	Food Component/Plant	5062	NAMED	SMNDYUVBFMFKNZ-UHFFFAOYSA-N	OC(C1=CC=CO1)=O	2-furoic acid	2-furoic acid	88-14-2	10251740	HMDB0000691	C04025	6919	Neg
100004295	400	43400	157005	Xenobiotics	Food Component/Plant	4665	NAMED	XUWHAWMETYGRKB-UHFFFAOYSA-N	O=C1CCCCN1	2-piperidinone	2-piperidinone	675-20-7	12144	HMDB0011749		12665	Pos Early
100004318	400	43374	157003	Xenobiotics	Food Component/Plant	4967	NAMED	JYGFTBXVXVMTGB-UHFFFAOYSA-N	O=C1CC2=C(N1)C=CC=C2	indolin-2-one	indolin-2-one	59-48-3	284794		C12312	321710	Pos Early
100004322	209	43266	143737	Xenobiotics	Food Component/Plant	5280	NAMED	VSTZVCJQGSLNLL-UHFFFAOYSA-N	NC1=CC=CC=C1OS(O)(=O)=O	2-aminophenol sulfate	2-aminophenol sulfate		158022	HMDB0061116		181670	Neg
100004509	400	43239	156985	Xenobiotics	Food Component/Plant	5074	NAMED	ZFAHNWWNDFHPOH-UHFFFAOYSA-N	OC(C(CSCC=C)N)=O	S-allylcysteine	S-allylcysteine	21593-77-1	88744	HMDB0034323		98280	Pos Early
100005367	209	45404	144585	Xenobiotics	Food Component/Plant	4846	NAMED	CCCNUHFRBBIFHO-CVSPRKDYSA-N	C=CCS(C[C@H](NC(C)=O)C(O)=O)=O	N-acetylalliin	N-acetylalliin						Neg
100005389	209	47114	149387	Xenobiotics	Food Component/Plant	4930	NAMED	PZPATWACAAOHTJ-HWKANZROSA-N	COC1=C(OS(O)(=O)=O)C=CC(/C=C/C(O)=O)=C1	ferulic acid 4-sulfate	ferulic acid 4-sulfate	86321-29-1	4878542	HMDB0029200		6305574	Neg
100005864	209	46144	144231	Xenobiotics	Food Component/Plant	5120	NAMED	HOVAGTYPODGVJG-ZFYZTMLRSA-N	O[C@H]1[C@@H]([C@H]([C@H](O[C@@H]1CO)OC)O)O	methyl glucopyranoside (alpha + beta)	methyl glucopyranoside (alpha + beta)			HMDB0029965		"445238,3036743,2108"	Neg
100005946	305	48141	160468	Xenobiotics	Food Component/Plant	5159	NAMED	WPAMZTWLKIDIOP-WVZVXSGGSA-N	OC[C@@H](O)[C@@H](O)CC(C(O)=O)=O	2-keto-3-deoxy-gluconate	2-keto-3-deoxy-gluconate	17510-99-5	141630	HMDB0001353	C00204	161227	Polar
100006089	209	48997	160593	Xenobiotics	Food Component/Plant	5161	NAMED	HRHBRUPGUDLQIF-ONEGZZNKSA-N	C/C=C/C1=CC(OC)=C(OS(O)(=O)=O)C=C1	isoeugenol sulfate	isoeugenol sulfate		157181			122198202	Neg
100006106	209	48696	222424	Xenobiotics	Food Component/Plant	4658	NAMED	PVWYGTJERKKPRW-UHFFFAOYSA-N	O=C1C=COC(C)=C1OS(=O)(O)=O	maltol sulfate	maltol sulfate						Neg
100006126	209	48442	155083	Xenobiotics	Food Component/Plant	5146	NAMED	FKCHAXAGQVCJPN-UHFFFAOYSA-N	COC1=C(OS(O)(=O)=O)C=CC(C=C)=C1	4-vinylguaiacol sulfate	4-vinylguaiacol sulfate			HMDB0127980		53803570	Neg
100006171	209	48715	155107	Xenobiotics	Food Component/Plant	5152	NAMED	XWAZTQUZONPJEW-UHFFFAOYSA-N	COC1=CC(CC=C)=CC=C1OS(=O)(O)=O	eugenol sulfate	eugenol sulfate	95480-60-7	157181	HMDB0135245		180632	Neg
100006190	209	48580	155103	Xenobiotics	Food Component/Plant	5279	NAMED	JCVGTUVGDOWZJE-UHFFFAOYSA-N	CC(NC(C=CC=C1)=C1OS(=O)(O)=O)=O	2-acetamidophenol sulfate	2-acetamidophenol sulfate	40712-60-5	158023			181671	Neg
100006203	209	48569	179131	Xenobiotics	Food Component/Plant	5073	NAMED	YGCFIWIQZPHFLU-UHFFFAOYSA-N	CC1=CC(NS(O1)(=O)=O)=O	acesulfame	acesulfame	55589-62-3	33607	HMDB0033585		36573	Neg
100006255	209	62314	219301	Xenobiotics	Food Component/Plant	4659	NAMED	INPWHAMPDVREIN-UHFFFAOYSA-N	O=C1C=COC(CC)=C1OS(=O)(O)=O	ethyl maltol sulfate	ethyl maltol sulfate						Neg
100006256	209	48454	155091	Xenobiotics	Food Component/Plant	5170	NAMED	UDIAPBFEZFMUCP-UHFFFAOYSA-N	COC1=CC=CC(OC)=C1OS(=O)(O)=O	syringol sulfate	syringol sulfate	52904-67-3					Neg
100006282	209	48674	155105	Xenobiotics	Food Component/Plant	5149	NAMED	LJOOSFYJELZGMR-UHFFFAOYSA-N	O=C1C=CC2=CC=C(OS(=O)(O)=O)C=C2O1	umbelliferone sulfate	umbelliferone sulfate	69526-88-1	114800	HMDB0240565		129659	Neg
100006363	209	48728	155111	Xenobiotics	Food Component/Plant	5150	NAMED	CQRHJEVIKOKQMO-UHFFFAOYSA-N	OC1=CC2=C(C(C(C3=CC=C(OS(=O)(O)=O)C=C3)=CO2)=O)C=C1	daidzein sulfate (2)	daidzein sulfate (2)					12114465	Neg
100006651	209	53026	166148	Xenobiotics	Food Component/Plant	5181	NAMED	VFMNSFWBDMRNLJ-UHFFFAOYSA-N	OC(CC1C(CCC)C1)=O	"trans-3,4-methyleneheptanoate"	"trans-3,4-methyleneheptanoate"						Neg
